customer_id,recency,frequency,monetary,avg_order_val,n_items,tenure_days,return_rate,satisfaction_flag,dependency_score,promo_orders,n_orders,value_tier,loyal_defA,loyal_defB,R_score,F_score,M_score,RFM_score,RFM_total,segment
12619,16,8,2945.56,368.195,48,253,0.006798699379247177,0,0.25,2.0,8,High,1,1,4,5,5,455,14,Champions
12620,15,3,1303.41,434.46999999999997,88,205,0.0,1,0.3333,1.0,3,High,1,1,4,3,4,434,11,Loyal Customers
12621,2,20,12411.67,620.5835,260,366,0.004861580013503732,0,0.2,4.0,20,High,1,1,5,5,5,555,15,Champions
12622,232,1,162.1,162.1,10,232,0.0,0,0.0,0.0,1,Low,0,0,1,1,1,111,3,Lost
12623,276,1,269.1,269.1,17,276,0.0,0,0.0,0.0,1,Low,0,0,1,1,2,112,4,Lost
12624,106,2,569.13,284.565,35,178,0.0,1,0.0,0.0,2,Mid,0,0,2,2,3,223,7,Need Attention
12625,212,2,2413.82,1206.9099999999999,72,319,0.020846106683003775,0,0.0,0.0,2,High,1,0,1,2,5,125,8,Need Attention
12626,23,9,5954.48,661.6088888888888,231,327,0.029269678886038854,0,0.1111,1.0,9,High,1,1,4,5,5,455,14,Champions
12627,11,6,4082.53,680.4216666666666,161,140,0.0,1,0.1667,1.0,6,High,1,1,5,5,5,555,15,Champions
12628,4,3,732.46,244.15333333333334,33,65,0.006696428571413624,0,0.6667,2.0,3,Mid,0,1,5,3,3,533,11,Loyal Customers
12630,10,2,1030.88,515.44,59,44,0.0,1,0.5,1.0,2,Mid,0,1,5,2,4,524,11,Potential Loyalists
12631,57,1,480.5,480.5,30,57,0.0,0,0.0,0.0,1,Mid,0,0,3,1,2,312,6,Lost
12633,59,4,1929.98,482.495,72,288,0.011187607573140114,0,0.0,0.0,4,High,1,1,3,4,4,344,11,Loyal Customers
12635,90,2,1509.18,754.5899999999999,95,155,0.0,1,0.0,0.0,2,High,1,1,2,2,4,224,8,Need Attention
12637,67,8,5823.9,727.9875000000001,204,324,0.002999999999999,1,0.0,0.0,8,High,1,1,3,5,5,355,13,Loyal Customers
12638,33,1,511.69,511.69,38,33,0.0,0,1.0,1.0,1,Mid,0,0,4,1,3,413,8,Potential Loyalists
12639,239,1,366.1,366.1,21,239,0.0,0,0.0,0.0,1,Low,0,0,1,1,2,112,4,Lost
12640,24,3,994.58,331.5266666666667,46,82,0.0,1,0.6667,2.0,3,Mid,0,1,4,3,4,434,11,Loyal Customers
12641,115,1,145.9,145.9,9,115,0.0,0,0.0,0.0,1,Low,0,0,2,1,1,211,4,Lost
12642,25,3,905.26,301.75333333333333,38,108,0.0,1,0.3333,1.0,3,Mid,0,1,4,3,3,433,10,Loyal Customers
12643,128,6,3041.64,506.94000000000005,10,333,0.0,1,0.0,0.0,6,High,1,0,2,5,5,255,12,Loyal Customers
12644,130,1,477.91,477.91,31,130,0.0,0,0.0,0.0,1,Mid,0,0,2,1,2,212,5,Lost
12645,34,4,1631.18,407.795,57,316,0.011029411764695745,0,0.25,1.0,4,High,1,1,3,4,4,344,11,Loyal Customers
12646,5,2,1346.97,673.4849999999999,43,49,0.0,1,0.5,1.0,2,High,0,1,5,2,4,524,11,Potential Loyalists
12647,22,12,3146.82,262.235,77,369,0.008504606661935858,0,0.4167,5.0,12,High,1,1,4,5,5,455,14,Champions
12648,155,1,300.05,300.05,20,155,0.0,0,0.0,0.0,1,Low,0,0,2,1,2,212,5,Lost
12649,107,3,569.51,189.83666666666667,27,212,0.02016806722685686,0,0.0,0.0,3,Mid,0,0,2,3,3,233,8,Loyal Customers
12650,3,1,242.44000000000003,242.44000000000003,19,3,0.0,0,1.0,1.0,1,Low,0,0,5,1,1,511,7,New Customers
12651,335,1,114.0,114.0,9,335,0.0,0,0.0,0.0,1,Low,0,0,1,1,1,111,3,Lost
12652,331,1,793.98,793.98,47,331,0.0059880239520838565,0,0.0,0.0,1,Mid,0,0,1,1,3,113,5,Lost
12653,149,2,2209.85,1104.925,37,297,0.0,1,0.0,0.0,2,High,1,0,2,2,5,225,9,Need Attention
12654,11,5,529.98,105.99600000000001,30,295,0.0,1,0.4,2.0,5,Mid,0,1,5,4,3,543,12,Champions
12656,17,5,3619.17,723.8340000000001,88,234,0.008751458576424299,0,0.2,1.0,5,High,1,1,4,4,5,445,13,Champions
12657,11,4,1427.18,356.795,34,79,0.27221438645961055,0,0.5,2.0,4,High,0,1,5,4,4,544,13,Champions
12658,19,1,632.05,632.05,35,19,0.0,0,1.0,1.0,1,Mid,0,0,4,1,3,413,8,Potential Loyalists
12659,30,1,73.68,73.68,4,30,0.0,0,1.0,1.0,1,Low,0,0,4,1,1,411,6,New Customers
12660,11,1,227.1,227.1,12,11,0.0,0,1.0,1.0,1,Low,0,0,5,1,1,511,7,New Customers
12662,1,11,3543.78,322.1618181818182,128,373,0.008742107819325527,0,0.3636,4.0,11,High,1,1,5,5,5,555,15,Champions
12664,8,9,4391.88,487.9866666666667,9,323,0.0,1,0.3333,3.0,9,High,1,1,5,5,5,555,15,Champions
12665,325,1,45.0,45.0,2,325,0.027027027026296568,0,0.0,0.0,1,Low,0,0,1,1,1,111,3,Lost
12667,58,1,460.13,460.13,32,58,0.0,0,0.0,0.0,1,Mid,0,0,3,1,2,312,6,Lost
12668,12,4,3177.15,794.2874999999999,114,356,0.023809523809509275,0,0.5,2.0,4,High,0,1,5,4,5,545,14,Champions
12669,151,2,1427.73,713.865,96,257,0.0,1,0.0,0.0,2,High,1,0,2,2,4,224,8,Need Attention
12670,10,5,2744.05,548.81,57,233,0.004319654427642678,1,0.4,2.0,5,High,1,1,5,4,5,545,14,Champions
12672,330,1,225.89999999999998,225.89999999999998,10,330,0.0,0,0.0,0.0,1,Low,0,0,1,1,1,111,3,Lost
12673,5,2,574.52,287.26,41,327,0.0,1,0.5,1.0,2,Mid,0,1,5,2,3,523,10,Potential Loyalists
12674,39,4,1844.6,461.15,51,208,0.026793431287790152,0,0.25,1.0,4,High,1,1,3,4,4,344,11,Loyal Customers
12676,25,6,1091.39,181.89833333333334,32,311,0.0,1,0.1667,1.0,6,Mid,0,1,4,5,4,454,13,Champions
12678,42,10,16481.46,1648.146,104,354,0.002196796338672568,1,0.2,2.0,10,High,1,1,3,5,5,355,13,Loyal Customers
12679,59,4,951.02,237.755,42,284,0.04217926186284327,0,0.0,0.0,4,Mid,0,1,3,4,4,344,11,Loyal Customers
12680,1,4,790.81,197.7025,32,113,0.0,1,0.25,1.0,4,Mid,0,1,5,4,3,543,12,Champions
12681,15,22,12365.54,562.07,266,368,0.0020074946466806733,1,0.2727,6.0,22,High,1,1,4,5,5,455,14,Champions
12682,4,31,11028.22,355.7490322580645,208,371,0.0,1,0.2903,9.0,31,High,1,1,5,5,5,555,15,Champions
12683,4,14,7612.57,543.755,176,366,0.016739736946987497,0,0.2143,3.0,14,High,1,1,5,5,5,555,15,Champions
12684,8,6,2073.63,345.605,59,213,0.0,1,0.3333,2.0,6,High,1,1,5,5,5,555,15,Champions
12685,28,6,2575.08,429.18,116,94,0.0,1,0.1667,1.0,6,High,1,1,4,5,5,455,14,Champions
12686,372,1,71.14,71.14,6,372,0.0,0,1.0,1.0,1,Low,0,0,1,1,1,111,3,Lost
12688,114,1,4873.8099999999995,4873.8099999999995,171,114,0.0,0,0.0,0.0,1,High,1,0,2,1,5,215,8,Lost
12689,26,2,1139.61,569.805,56,128,0.0,1,0.5,1.0,2,Mid,0,1,4,2,4,424,10,Potential Loyalists
12690,206,1,335.01,335.01,15,206,0.0,0,0.0,0.0,1,Low,0,0,1,1,2,112,4,Lost
12691,28,5,927.8,185.56,20,357,0.0,1,0.4,2.0,5,Mid,0,1,4,4,4,444,12,Champions
12693,127,4,711.91,177.97750000000002,34,319,0.019841269841191108,0,0.0,0.0,4,Mid,0,0,2,4,3,243,9,Loyal Customers
12694,70,2,761.67,380.83500000000004,31,183,0.0,1,0.0,0.0,2,Mid,0,1,3,2,3,323,8,Potential Loyalists
12695,7,4,582.1,145.525,23,210,0.0,1,0.25,1.0,4,Mid,0,1,5,4,3,543,12,Champions
12697,29,3,757.59,252.52999999999997,36,169,0.01757812499996567,0,0.3333,1.0,3,Mid,0,1,4,3,3,433,10,Loyal Customers
12700,8,4,4525.99,1131.4975,192,215,0.0,1,0.25,1.0,4,High,1,1,5,4,5,545,14,Champions
12701,80,2,725.71,362.855,49,242,0.0,1,0.0,0.0,2,Mid,0,1,2,2,3,223,7,Need Attention
12702,20,1,201.0,201.0,11,20,0.0,0,1.0,1.0,1,Low,0,0,4,1,1,411,6,New Customers
12703,71,1,265.55,265.55,20,71,0.018072289156517637,0,0.0,0.0,1,Low,0,0,3,1,2,312,6,Lost
12704,7,8,1740.84,217.605,63,170,0.0,1,0.5,4.0,8,High,0,1,5,5,4,554,14,Champions
12705,15,8,6382.29,797.78625,227,357,0.006009013520278916,0,0.375,3.0,8,High,1,1,4,5,5,455,14,Champions
12707,292,1,603.42,603.42,33,292,0.0,0,0.0,0.0,1,Mid,0,0,1,1,3,113,5,Lost
12708,30,10,2442.91,244.291,85,369,0.02784048156506558,0,0.3,3.0,10,High,1,1,4,5,5,455,14,Champions
12709,15,15,9430.52,628.7013333333333,92,367,0.025609149676771355,0,0.2,3.0,15,High,1,1,4,5,5,455,14,Champions
12710,97,3,1023.02,341.0066666666667,74,201,0.0023640661938506336,1,0.0,0.0,3,Mid,0,0,2,3,4,234,9,Loyal Customers
12712,29,13,3928.13,302.1638461538462,57,371,0.01614434947766748,0,0.2308,3.0,13,High,1,1,4,5,5,455,14,Champions
12713,1,1,794.55,794.55,37,1,0.0,0,1.0,1.0,1,Mid,0,0,5,1,3,513,9,Potential Loyalists
12714,9,5,4294.86,858.9720000000001,215,295,0.0,1,0.2,1.0,5,High,1,1,5,4,5,545,14,Champions
12715,106,1,273.86,273.86,19,106,0.0,0,0.0,0.0,1,Low,0,0,2,1,2,212,5,Lost
12716,4,2,963.49,481.745,59,133,0.0,1,0.5,1.0,2,Mid,0,1,5,2,4,524,11,Potential Loyalists
12717,151,2,830.98,415.49,48,246,0.0,1,0.0,0.0,2,Mid,0,0,2,2,3,223,7,Need Attention
12718,71,1,202.25,202.25,18,71,0.0,0,0.0,0.0,1,Low,0,0,3,1,1,311,5,Lost
12719,5,2,572.95,286.475,33,65,0.03394255874664767,0,0.5,1.0,2,Mid,0,1,5,2,3,523,10,Potential Loyalists
12720,3,25,5115.7300000000005,204.62919999999997,210,369,0.003654342218399902,1,0.24,6.0,25,High,1,1,5,5,5,555,15,Champions
12721,32,6,2386.13,397.68833333333333,132,355,0.002565418163159279,1,0.3333,2.0,6,High,1,1,4,5,5,455,14,Champions
12722,85,4,979.63,244.9075,49,151,0.01050788091066461,0,0.0,0.0,4,Mid,0,1,2,4,4,244,10,Loyal Customers
12723,4,5,707.07,141.414,52,65,0.0,1,0.6,3.0,5,Mid,0,1,5,4,3,543,12,Champions
12724,5,4,923.41,230.85250000000002,46,332,0.0,1,0.25,1.0,4,Mid,0,1,5,4,3,543,12,Champions
12725,371,1,371.8,371.8,23,371,0.0,0,1.0,1.0,1,Low,0,0,1,1,2,112,4,Lost
12726,28,7,2411.1,344.4428571428571,56,357,0.0,1,0.2857,2.0,7,High,1,1,4,5,5,455,14,Champions
12727,11,7,3440.7,491.5285714285714,108,320,0.005769230769227996,0,0.1429,1.0,7,High,1,1,5,5,5,555,15,Champions
12728,71,4,728.33,182.08249999999998,37,332,0.0,1,0.0,0.0,4,Mid,0,1,3,4,3,343,10,Loyal Customers
12729,114,1,417.01,417.01,25,114,0.0,0,0.0,0.0,1,Mid,0,0,2,1,2,212,5,Lost
12731,24,12,18751.91,1562.6591666666666,108,365,0.008236263089774298,0,0.1667,2.0,12,High,1,1,4,5,5,455,14,Champions
12732,180,1,218.26000000000002,218.26000000000002,11,180,0.0,0,0.0,0.0,1,Low,0,0,1,1,1,111,3,Lost
12733,234,1,383.95,383.95,22,234,0.0,0,0.0,0.0,1,Mid,0,0,1,1,2,112,4,Lost
12734,353,1,110.39999999999999,110.39999999999999,4,353,0.0,0,1.0,1.0,1,Low,0,0,1,1,1,111,3,Lost
12735,315,2,689.5699999999999,344.78499999999997,37,337,0.0,1,0.0,0.0,2,Mid,0,0,1,2,3,123,6,Need Attention
12736,333,1,144.0,144.0,3,333,0.0,0,0.0,0.0,1,Low,0,0,1,1,1,111,3,Lost
12738,372,1,137.35,137.35,10,372,0.0,0,1.0,1.0,1,Low,0,0,1,1,1,111,3,Lost
12739,99,1,975.54,975.54,37,99,0.0,0,0.0,0.0,1,Mid,0,0,2,1,4,214,7,Lost
12740,64,1,427.6,427.6,27,64,0.0,0,0.0,0.0,1,Mid,0,0,3,1,2,312,6,Lost
12743,134,2,546.43,273.21500000000003,114,134,0.0,1,0.0,0.0,2,Mid,0,0,2,2,3,223,7,Need Attention
12744,56,4,9120.39,2280.0975,177,318,0.0,1,0.0,0.0,4,High,1,1,3,4,5,345,12,Loyal Customers
12747,2,11,4196.01,381.4554545454546,42,369,0.0,1,0.3636,4.0,11,High,1,1,5,5,5,555,15,Champions
12748,1,206,32317.32,156.8801941747573,1766,374,0.056755157879166726,0,0.4272,88.0,206,High,1,1,5,5,5,555,15,Champions
12749,4,5,4090.88,818.176,160,213,0.03223684210524195,0,0.4,2.0,5,High,1,1,5,4,5,545,14,Champions
12750,129,1,275.88,275.88,15,129,0.0,0,0.0,0.0,1,Low,0,0,2,1,2,212,5,Lost
12752,81,1,4366.78,4366.78,53,81,0.0,0,0.0,0.0,1,High,1,0,2,1,5,215,8,Lost
12753,23,6,21429.39,3571.565,132,363,0.014751552795029783,0,0.3333,2.0,6,High,1,1,4,5,5,455,14,Champions
12754,236,3,3010.74,1003.5799999999999,49,309,0.0,1,0.0,0.0,3,High,1,0,1,3,5,135,9,At Risk
12755,281,2,3811.95,1905.975,4,366,0.2950354609927683,0,0.5,1.0,2,High,0,0,1,2,5,125,8,Need Attention
12756,87,1,112.07999999999998,112.07999999999998,4,87,0.0,0,0.0,0.0,1,Low,0,0,2,1,1,211,4,Lost
12757,16,9,4199.2,466.5777777777778,235,211,0.004987531172067752,0,0.3333,3.0,9,High,1,1,4,5,5,455,14,Champions
12758,117,2,2791.59,1395.795,84,277,0.0,1,0.0,0.0,2,High,1,0,2,2,5,225,9,Need Attention
12759,52,3,1411.44,470.48,80,276,0.0,1,0.0,0.0,3,High,1,1,3,3,4,334,10,Loyal Customers
12762,8,2,1702.52,851.26,61,25,0.0,1,1.0,2.0,2,High,0,1,5,2,4,524,11,Potential Loyalists
12763,138,2,494.08,247.04,16,369,0.0,1,0.5,1.0,2,Mid,0,0,2,2,3,223,7,Need Attention
12764,317,1,1693.88,1693.88,45,317,0.0,0,0.0,0.0,1,High,1,0,1,1,4,114,6,Lost
12766,4,7,6457.63,922.5185714285715,204,366,0.0,1,0.2857,2.0,7,High,1,1,5,5,5,555,15,Champions
12769,239,1,1143.6,1143.6,32,239,0.0,0,0.0,0.0,1,High,1,0,1,1,4,114,6,Lost
12770,211,1,1351.45,1351.45,12,211,0.0,0,0.0,0.0,1,High,1,0,1,1,4,114,6,Lost
12772,60,1,752.47,752.47,54,60,0.0,0,0.0,0.0,1,Mid,0,0,3,1,3,313,7,Potential Loyalists
12775,17,5,1281.04,256.20799999999997,46,311,0.02684563758386259,0,0.2,1.0,5,High,1,1,4,4,4,444,12,Champions
12778,20,6,693.23,115.53833333333334,39,312,0.0,1,0.1667,1.0,6,Mid,0,1,4,5,3,453,12,Champions
12779,38,8,3981.36,497.66999999999996,88,371,0.013645224171533311,0,0.25,2.0,8,High,1,1,3,5,5,355,13,Loyal Customers
12781,64,2,786.74,393.37,24,285,0.10427807486617076,0,0.0,0.0,2,Mid,0,1,3,2,3,323,8,Potential Loyalists
12782,5,5,1938.92,387.784,80,358,0.014705882352927661,0,0.4,2.0,5,High,1,1,5,4,4,544,13,Champions
12783,2,4,1295.87,323.9675,74,75,0.0,1,0.5,2.0,4,High,0,1,5,4,4,544,13,Champions
12784,15,1,518.42,518.42,53,15,0.0,0,1.0,1.0,1,Mid,0,0,4,1,3,413,8,Potential Loyalists
12785,364,1,255.95,255.95,13,364,0.022727272727100553,0,1.0,1.0,1,Low,0,0,1,1,2,112,4,Lost
12787,10,3,418.66,139.5533333333333,16,193,0.0,1,0.3333,1.0,3,Mid,0,1,5,3,2,532,10,Promising
12789,65,1,76.85,76.85,3,65,0.0,0,0.0,0.0,1,Low,0,0,3,1,1,311,5,Lost
12790,192,1,294.92,294.92,20,192,0.0,0,0.0,0.0,1,Low,0,0,1,1,2,112,4,Lost
12791,374,1,177.60000000000002,177.60000000000002,1,374,0.0,0,1.0,1.0,1,Low,0,0,1,1,1,111,3,Lost
12792,257,1,344.53999999999996,344.53999999999996,24,257,0.0,0,0.0,0.0,1,Low,0,0,1,1,2,112,4,Lost
12793,335,2,461.48,230.74,20,371,0.0,1,0.5,1.0,2,Mid,0,0,1,2,2,122,5,Need Attention
12794,53,2,860.41,430.205,43,99,0.0,1,0.0,0.0,2,Mid,0,1,3,2,3,323,8,Potential Loyalists
12795,19,1,318.48,318.48,13,19,0.0,0,1.0,1.0,1,Low,0,0,4,1,2,412,7,New Customers
12797,366,1,226.03,226.03,12,366,0.24999999999839745,0,1.0,1.0,1,Low,0,0,1,1,1,111,3,Lost
12798,10,3,6977.04,2325.68,6,171,0.0,1,0.3333,1.0,3,High,1,1,5,3,5,535,13,Loyal Customers
12802,187,1,397.58,397.58,24,187,0.037037037036922724,0,0.0,0.0,1,Mid,0,0,1,1,2,112,4,Lost
12808,37,3,455.65000000000003,151.88333333333335,26,369,0.0,1,0.6667,2.0,3,Mid,0,1,3,3,2,332,8,Promising
12809,178,1,405.31,405.31,24,178,0.00458715596328171,0,0.0,0.0,1,Mid,0,0,2,1,2,212,5,Lost
12811,262,2,458.85,229.425,26,284,0.0,1,0.0,0.0,2,Mid,0,0,1,2,2,122,5,Need Attention
12812,45,1,229.64000000000001,229.64000000000001,15,45,0.0,0,0.0,0.0,1,Low,0,0,3,1,1,311,5,Lost
12814,102,1,85.92,85.92,1,102,0.0,0,0.0,0.0,1,Low,0,0,2,1,1,211,4,Lost
12815,148,2,863.46,431.73,37,198,0.0,1,0.0,0.0,2,Mid,0,0,2,2,3,223,7,Need Attention
12816,96,2,452.20000000000005,226.10000000000002,26,176,0.0,1,0.0,0.0,2,Mid,0,0,2,2,2,222,6,Need Attention
12817,281,1,126.03999999999999,126.03999999999999,3,281,0.0,0,0.0,0.0,1,Low,0,0,1,1,1,111,3,Lost
12818,262,1,1182.0800000000002,1182.0800000000002,13,262,0.0064794816414616855,0,0.0,0.0,1,High,1,0,1,1,4,114,6,Lost
12820,3,4,942.34,235.585,55,327,0.0,1,0.25,1.0,4,Mid,0,1,5,4,4,544,13,Champions
12821,214,1,92.72,92.72,6,214,0.0,0,0.0,0.0,1,Low,0,0,1,1,1,111,3,Lost
12822,71,2,948.88,474.44,41,87,0.0036231884057905377,1,0.0,0.0,2,Mid,0,1,3,2,4,324,9,Potential Loyalists
12823,75,5,1759.5,351.9,1,297,0.0,1,0.0,0.0,5,High,1,1,2,4,4,244,10,Loyal Customers
12824,60,1,397.12,397.12,25,60,0.0,0,0.0,0.0,1,Mid,0,0,3,1,2,312,6,Lost
12826,3,7,1474.72,210.67428571428573,58,365,0.003766478342745983,1,0.4286,3.0,7,High,1,1,5,5,4,554,14,Champions
12827,6,3,430.15000000000003,143.38333333333333,19,44,0.0,1,0.6667,2.0,3,Mid,0,1,5,3,2,532,10,Promising
12828,3,6,1018.71,169.785,46,130,0.0,1,0.3333,2.0,6,Mid,0,1,5,5,4,554,14,Champions
12829,337,2,293.0,146.5,9,360,0.0026525198938921685,1,0.5,1.0,2,Low,0,0,1,2,2,122,5,Need Attention
12830,38,6,6814.64,1135.7733333333333,13,172,0.0,1,0.1667,1.0,6,High,1,1,3,5,5,355,13,Loyal Customers
12831,262,1,215.05,215.05,9,262,0.0,0,0.0,0.0,1,Low,0,0,1,1,1,111,3,Lost
12832,32,2,383.03,191.51500000000001,27,98,0.0,1,0.5,1.0,2,Mid,0,1,4,2,2,422,8,New Customers
12833,145,1,417.38,417.38,24,145,0.0,0,0.0,0.0,1,Mid,0,0,2,1,2,212,5,Lost
12834,283,1,312.38,312.38,18,283,0.0,0,0.0,0.0,1,Low,0,0,1,1,2,112,4,Lost
12836,59,4,2612.86,653.215,148,312,0.0,1,0.0,0.0,4,High,1,1,3,4,5,345,12,Loyal Customers
12837,173,1,134.1,134.1,12,173,0.0,0,0.0,0.0,1,Low,0,0,2,1,1,211,4,Lost
12838,34,2,683.13,341.56500000000005,115,374,0.0,1,1.0,2.0,2,Mid,0,1,3,2,3,323,8,Potential Loyalists
12839,3,14,5591.42,399.38714285714286,95,367,0.0005250721974270084,1,0.3571,5.0,14,High,1,1,5,5,5,555,15,Champions
12840,144,4,2726.77,681.6925,67,227,0.003955174686879397,1,0.0,0.0,4,High,1,0,2,4,5,245,11,Loyal Customers
12841,5,25,4022.35,160.894,229,372,0.02613917343693884,0,0.24,6.0,25,High,1,1,5,5,5,555,15,Champions
12842,70,2,1118.99,559.495,34,309,0.0,1,0.0,0.0,2,Mid,0,1,3,2,4,324,9,Potential Loyalists
12843,66,8,1702.26,212.7825,69,264,0.03461063040786822,0,0.0,0.0,8,High,1,1,3,5,4,354,12,Loyal Customers
12844,29,2,325.96000000000004,162.98000000000002,47,130,0.0,1,0.5,1.0,2,Low,0,1,4,2,2,422,8,New Customers
12845,267,4,354.09,88.5225,26,290,0.0,1,0.0,0.0,4,Low,0,0,1,4,2,142,7,Need Attention
12847,22,1,871.54,871.54,72,22,0.0,0,1.0,1.0,1,Mid,0,0,4,1,3,413,8,Potential Loyalists
12849,31,2,1033.25,516.625,46,269,0.0,1,0.5,1.0,2,Mid,0,1,4,2,4,424,10,Potential Loyalists
12851,97,1,135.18,135.18,43,97,0.0,0,0.0,0.0,1,Low,0,0,2,1,1,211,4,Lost
12852,295,1,311.55,311.55,17,295,0.02614379084950233,0,0.0,0.0,1,Low,0,0,1,1,2,112,4,Lost
12853,135,6,1957.1000000000001,326.18333333333334,66,316,0.02200488997552322,0,0.0,0.0,6,High,1,0,2,5,4,254,11,Loyal Customers
12854,79,3,1324.5,441.5,95,318,0.007911392405050774,0,0.0,0.0,3,High,1,1,2,3,4,234,9,Loyal Customers
12855,373,1,38.1,38.1,3,373,0.0,0,1.0,1.0,1,Low,0,0,1,1,1,111,3,Lost
12856,8,6,2179.93,363.32166666666666,155,64,0.002772643253232188,1,0.5,3.0,6,High,0,1,5,5,5,555,15,Champions
12857,211,2,1106.4,553.2,37,303,0.0,1,0.0,0.0,2,Mid,0,0,1,2,4,124,7,Need Attention
12863,52,1,521.2,521.2,5,52,0.010526315789418284,0,0.0,0.0,1,Mid,0,0,3,1,3,313,7,Potential Loyalists
12864,138,1,147.12,147.12,3,138,0.0,0,0.0,0.0,1,Low,0,0,2,1,1,211,4,Lost
12865,26,2,1568.23,784.115,86,124,0.04933196300097705,0,0.5,1.0,2,High,0,1,4,2,4,424,10,Potential Loyalists
12866,283,1,499.12,499.12,25,283,0.0,0,0.0,0.0,1,Mid,0,0,1,1,3,113,5,Lost
12867,26,7,4036.82,576.6885714285714,240,360,0.005322841934736097,0,0.2857,2.0,7,High,1,1,4,5,5,455,14,Champions
12868,186,6,1607.0600000000002,267.84333333333336,72,374,0.0,1,0.1667,1.0,6,High,1,0,1,5,4,154,10,At Risk
12871,84,2,380.64,190.32,8,207,0.0,1,0.0,0.0,2,Low,0,1,2,2,2,222,6,Need Attention
12872,327,2,599.97,299.985,58,365,0.0,1,0.5,1.0,2,Mid,0,0,1,2,3,123,6,Need Attention
12873,282,1,374.0,374.0,4,282,0.0,0,0.0,0.0,1,Low,0,0,1,1,2,112,4,Lost
12875,143,2,343.2300000000001,171.61500000000004,1,363,0.0,1,0.5,1.0,2,Low,0,0,2,2,2,222,6,Need Attention
12876,58,2,2053.02,1026.51,66,196,0.0,1,0.0,0.0,2,High,1,1,3,2,5,325,10,Potential Loyalists
12877,4,12,1535.77,127.98083333333334,100,359,0.0,1,0.25,3.0,12,High,1,1,5,5,4,554,14,Champions
12878,236,2,854.99,427.495,38,266,0.019713261648710192,0,0.0,0.0,2,Mid,0,0,1,2,3,123,6,Need Attention
12879,45,3,573.22,191.07333333333335,7,92,0.01856763925724518,0,0.0,0.0,3,Mid,0,1,3,3,3,333,9,Loyal Customers
12881,276,1,298.0,298.0,7,276,0.0,0,0.0,0.0,1,Low,0,0,1,1,2,112,4,Lost
12882,9,2,1463.04,731.52,12,34,0.0,1,1.0,2.0,2,High,0,1,5,2,4,524,11,Potential Loyalists
12883,25,4,703.47,175.8675,39,89,0.0,1,0.75,3.0,4,Mid,0,1,4,4,3,443,11,Champions
12884,88,1,309.05,309.05,7,88,0.0,0,0.0,0.0,1,Low,0,0,2,1,2,212,5,Lost
12885,63,3,1175.22,391.74,66,124,0.0015243902439001152,1,0.0,0.0,3,High,1,1,3,3,4,334,10,Loyal Customers
12886,68,2,1378.4,689.2,75,220,0.011553273427456287,0,0.0,0.0,2,High,1,1,3,2,4,324,9,Potential Loyalists
12888,214,2,354.12,177.06,4,255,0.09523809523696145,0,0.0,0.0,2,Low,0,0,1,2,2,122,5,Need Attention
12890,24,1,380.46999999999997,380.46999999999997,78,24,0.0,0,1.0,1.0,1,Low,0,0,4,1,2,412,7,New Customers
12891,186,3,331.0,110.33333333333333,2,293,0.0,1,0.0,0.0,3,Low,0,0,1,3,2,132,6,Need Attention
12893,31,1,188.14,188.14,27,31,0.0,0,1.0,1.0,1,Low,0,0,4,1,1,411,6,New Customers
12895,42,2,372.8,186.4,22,87,0.027777777777649178,0,0.0,0.0,2,Low,0,1,3,2,2,322,7,Promising
12897,205,2,216.5,108.25,3,302,0.0,1,0.0,0.0,2,Low,0,0,1,2,1,121,4,Lost
12901,9,28,17654.54,630.5192857142857,30,271,0.07146593698442431,0,0.1786,5.0,28,High,1,1,5,5,5,555,15,Champions
12902,265,1,138.68,138.68,10,265,0.0,0,0.0,0.0,1,Low,0,0,1,1,1,111,3,Lost
12904,18,2,509.58,254.79,59,172,0.0,1,0.5,1.0,2,Mid,0,1,4,2,3,423,9,Potential Loyalists
12906,12,5,2919.81,583.962,55,78,0.0,1,0.6,3.0,5,High,0,1,5,4,5,545,14,Champions
12908,176,2,750.0,375.0,1,313,0.33333333333314813,0,0.0,0.0,2,Mid,0,0,2,2,3,223,7,Need Attention
12909,40,5,2178.67,435.73400000000004,78,253,0.007751937984490115,0,0.0,0.0,5,High,1,1,3,4,5,345,12,Loyal Customers
12910,23,8,3075.04,384.38,48,242,0.0,1,0.25,2.0,8,High,1,1,4,5,5,455,14,Champions
12912,3,5,1662.3,332.46,17,41,0.0,1,0.8,4.0,5,High,0,1,5,4,4,544,13,Champions
12913,5,5,2483.63,496.726,37,368,0.0,1,0.6,3.0,5,High,0,1,5,4,5,545,14,Champions
12915,149,2,363.65,181.825,19,373,0.0,1,0.5,1.0,2,Low,0,0,2,2,2,222,6,Need Attention
12916,139,4,3006.15,751.5375,53,321,0.0070984915705349615,0,0.0,0.0,4,High,1,0,2,4,5,245,11,Loyal Customers
12917,128,1,594.0,594.0,2,128,0.0,0,0.0,0.0,1,Mid,0,0,2,1,3,213,6,Lost
12919,8,6,1335.19,222.53166666666667,34,170,0.007374631268425701,0,0.5,3.0,6,High,0,1,5,5,4,554,14,Champions
12920,17,1,164.23,164.23,27,17,0.0,0,1.0,1.0,1,Low,0,0,4,1,1,411,6,New Customers
12921,9,37,16587.09,448.29972972972973,233,373,0.007501562825587883,0,0.2432,9.0,37,High,1,1,5,5,5,555,15,Champions
